artist,link,song,text
Arlo Guthrie,/a/arlo+guthrie/abiyoyo_20518620.html,Abiyoyo,"Abiyoyo, Abiyoyo, Abiyoyo, Abiyoyo  
Abiyoyo, yoyoyo, yoyoyo  
  
Once upon a time there was a little boy who  
Played the ukelele. He'd go around town,  
'Blmp, blmp, blmp, blmp, blmp, blmp, blmp,  
BImp blmp blmp, blmp blmp, blmp!'  
Grown-ups said ""Get that thing out of here!""  
  
Not only that, the boy's father was a gettin'  
In trouble. He was a magician. He had a  
Magic wand. He could go 'Zoop! Zoop!' make  
Things disappear. But the father played too  
Many tricks on people. Somebody doing a  
Hard job of work, 'zzt, zzt, zzt', up comes the  
Father with his magic wand, 'Zoop!' no saw.  
Come to someone about to drink a nice cold  
Glass of something, 'Zoop!' the glass  
Disappears, He'd come to someone about  
To sit down after a hard day's work, 'Zoopl'  
No chair.  
  
People said to the father, ""You get out  
Of here, too. Take your magic wand and  
Your son!"" The boy and his father were  
Ostracized. That means they made them  
Live on the edge of town.  
  
Now in this town they used to tell stories.  
The old people used to tell stories about  
The giants that lived in the old days They  
Used to tell a story about a giant called  
Abiyoyo. They said he was as tall as a  
House and could eat, people, up.  
Of course, nobody believed it, but they  
Told the story anyway.  
  
One day, one day, the sun rose, blood red  
Over the hill. And the first people got up  
And looked out of their window, they saw a  
Great big shadow in front of the sun. And  
They could feel the whole ground shake.  
'Stomp, stomp'. Women screamed, 'Ahh!'  
Strong men fainted ""Ohh!"" - ""Run for  
Your lives! Abiyoyo's coming!""  
  
He came to the sheep pasture, grabs a  
Whole sheep, 'Yeowp!' Comes to the cow  
Pasture, grabs a whole cow, 'Yeowp!'  
Daniel, ""Grab your most precious  
Possessions and run! Run!"" Just then the  
Boy and his father woke up ""Hey, Paw,  
What's coming over the field?"" - Oh, Son,  
That's Abiyoyo. Oh, if I could only get him  
To lie down, I could make him disappear.""  
  
The boy said ""Come with me, Father."" He  
Grabs his father by one hand. The father  
Gets the magic wand, the boy gets the  
Ukelele. They run across the field. People  
Yelled, ""Don't go near him! He'll eat you  
Alive!"" There was Abiyoyo. He had long  
Fingernails cause he never cut 'em.  
Slobbery teeth, cause he didn't brush  
Them. Stinking feet, 'cause he didn't wash  
'em. He raised up with his claws, the boy  
Whips out his ukelele and starts to sing.  
  
Well, you know the giant had never heard a song  
About himself before, and a foolish grin spread  
Over the giant's face. And the giant started to  
Dance ""Abiyoyo, Abiyoyo, Abiyoyo,"" the boy  
Went faster, ""Abiyoyo, yoyoyo, yoyoyo. Abiyoyo,  
Abiyoyo, Abiyoyo, Abiyoyo, Abiyoyo,"" The giant  
Got out of breath. He staggered. He fell down flat  
On the ground 'Zoop!, Zoop!' people looked out  
The window, Abiyoyo disappeared.  
  
They ran across the fields. They lifted the boy  
And his father up on their shoulders. They said,  
""Come back to town. Bring your damn ukelele,  
We don t care anymore!"" And they all sang:  
  
Abiyoyo, Abiyoyo, Abiyoyo, Abiyoyo  
(Oh, you sing it with me,)

"
Arlo Guthrie,/a/arlo+guthrie/me+and+my+goose_20518605.html,Me And My Goose,"Me and my goose  
Me and my pal  
We had some very good times  
Me and my goose his name was Al  
And he cost only a dime  
  
Over meadows we'd stray  
Playing all day  
I missed him at night until dawn  
Then one day I found he wasn't around  
I wondered where Al could have gone  
  
I looked everywhere he just wasn't there  
Where could a goose be all day  
I miss my pal  
I miss my Al  
It's sad that things turned out this way  
  
Then mom brought him  
I remember her grin  
Stuffed with his feet pointed straight  
  
I'll never forget the night that we ate  
Al off of the old yellow plate

"
Arlo Guthrie,/a/arlo+guthrie/ring+around+a+rosy+rag_20308766.html,Ring-Around-A-Rosy Rag,"Had a friend, a friend I could trust  
He went into the park and got busted  
Doing the ring-a-round-a-rosy rag  
Went in the park late at night  
And he put a lot of people over eighty up tight  
He was doing the ring-a-round-a-rosy rag  
  
Ring around, ring around rose  
Touch your nose and blow your toes and mind  
Doing the ring-around-a-rosy rag  
(It really was a drag)  
Ring around, ring-around-a-rose  
Touch your nose and blow your toes and mind  
Doing the ring-around-a-rosy rag  
  
We ought to send Officer Joe Strange  
To some Australian mountain range  
So we all can do the ring-around-a-rosy rag  
Would you like to put Philadelphia up tight  
One mass ring-around-a-rosy  
In the middle of the night?  
We all should do the ring-around-a-rosy rag

"
Arlo Guthrie,/a/arlo+guthrie/valley+to+pray_20333190.html,Valley To Pray,"Adapted by Doc Watson, Additional adaptation by John Pilla and Arlo Guthrie  
Co-produced by Van Dyke Parks  
I went down in the valley to pray  
Learnin' about the good old way  
And who would wear the starry crown  
Oh Lord, show me the way  
Oh Brother, let's go down  
Come on down, don't you want to go down  
Oh Brother, lets go down  
Down in the valley to pray  
As I went walkin in the valley to pray  
Learnin' about the good old way  
And who would wear the starry crown  
Oh Lord, show me the way  
Oh Father, let's go down  
Come on down, don't you want to go down  
Oh Father, lets go down  
Down in the valley to pray  
I went out walkin' on the mountain to pray  
Learnin' about the good old way  
I went up on the mountain and I just had to say  
Oh Lord, show me the way  
Oh Sister, let's go down  
Come on down, don't you want to go down  
Oh Sister, lets go down  
Down in the valley to pray  
As I went down in the valley to pray  
Studyin' about the good old way  
And who will wear the starry crown  
Oh Lord, show me the way  
Oh, let's go down  
Come on down, don't you want to go down  
Oh, let's go down  
Down in the valley to pray  
  

"
Arrogant Worms,/a/arrogant+worms/sam+the+guy+from+quincy_10014502.html,"Sam, The Guy From Quincy","Who's the guy with all the tests? He's  
Sam, the guy from ""Quincy""!  
A white lab jacket, a hypodermic  
Sam, the guy from ""Quincy""!  
He doesn't care if you're alive or dead  
He'll perform an analysis of your head  
Find out if you've bleached your hair  
Try and fool him if you dare, he's  
Sam, the guy from ""Quincy""!  
Oh yeah!  
Bop-shoo-wop, bop-bop-shoo-wop  
Bop-shoo-wop, bop-bop-shoo-wop  
  
Was that dead guy poisoned or stabbed, just ask  
Sam, the guy from ""Quincy""!  
Was his scar caused by a fork, just ask  
Sam, the guy from ""Quincy""!  
He knows all of the spectrographic analyser  
Blood count, sperm count, hemoglobin level  
He knows how many hairs are on your head  
He knows when the coffee's ready, he's  
Sam, the guy from ""Quincy""!  
Oh yeah!  
Bop-shoo-wop, bop-bop-shoo-wop  
Bop-shoo-wop, bop-bop-shoo-wop  
  
Where would television be without him?  
Sam, the guy from ""Quincy""!  
There's nobody else who's earned our trust except for  
Sam, the guy from ""Quincy""!  
Although he deserves, he never gets top-billed  
Only gets the girl if she's been killed  
Always the bridesmaid, never the bride  
Poor Sam's only along for the ride, he's  
Sam, the guy from ""Quincy""!  
Oh yeah!  
Sam, the guy from ""Quincy""!  
Bop-shoo-wop, bop-bop-shoo-wop  
Bop-shoo-wop, bop-bop-shoo-wop  
Bop-shoo-wop, bop-bop-shoo-wop  
Bop-shoo-wop, bop-bop-shoo-wop  
  
He's Sam!

"
Backstreet Boys,/b/backstreet+boys/i+wanna+be+with+you_20011589.html,I Wanna Be With You,"I want to be with you  
It's crazy but it's true  
And everything I do  
I want to be with you  
  
I'd like to know your policy  
When it comes to me  
Like to know what's in your mind  
It's not easy to see  
I Know now what I feel  
And what to do  
I want to be with you  
And I'll be waiting  
Until you face the truth  
When the light is fadin'  
You know what I want to do  
  
I want to be with you  
It's crazy but it's true  
And everything I do  
I want to be with you  
  
Yeah everybody say  
Yeah, see you once again  
Yeah, everybody swing  
Yeah, everybody swing  
  
Wish you'd come and set me free  
So that I can see  
All the things I've left behind  
What's missin' in me  
I'm looking for a sign  
In the things you do  
I want to be with you  
And I'll be waitin'  
Until you face the truth  
When the light is fadin'  
You know what I want to do  
  
I want to be with you  
It's crazy but it's true  
And everything I do  
I want to be with you

"
Backstreet Boys,/b/backstreet+boys/if+you+stay_20011613.html,If You Stay,"Ohh la da da da da da da  
To you babe, you are all I need to make me happy. Cause every time  
you're near, all the tears inside the raindrops, all the sadness in my  
laughter goes away.  
Oh yeah.  
Just believe in me. All I need is someone who believes in me.  
You're the good luck charm, you're the reason for the rainbows.  
God knows I'd hate to see you  
go away. Baby, don't leave me this way.  
(If you stay) If you stay I'll give you what you want. (I'll show you)  
I'll show you I'm the only one for you. (If you stay)  
If you stay I'll show you how much I need you. Oh how much I need you.  
To be with you. I just wannna constantly be with you.  
Cause only when you're around all the problems, all my problems,  
all the clouds inside my garden go away.  
Baby Whoa...  
(If you stay) If you stay I'll do anything you want. (I'll show you)  
I'll show you I'm the only one for you baby. (If you stay)  
If you stay with me then I'll show you how much I need you.  
How much I need you yeah. Oh, forever, you have all my gratitude forever.  
Being who you are brings me victory as a promise.  
My frustrations and my losses fly away. They fly...  
(If you stay) Stay baby.  
(I'll show you) anything you want, I'll show you how  
much I need, how much I meed you. If you stay with me, I'll show you baby.  
(If you stay) If you stay I'll do anything you want.  
(I'll show you) I'll show you I'm the only one for you baby.  
(If you stay) If you stay with me then I'll show you how much I need you.  
Only if you stay, only if you stay. Only if you stay only if you stay baby.  
Then I'll show you how much I need you.

"
Barbra Streisand,/b/barbra+streisand/he+could+show+me_20747260.html,He Could Show Me,"He could show me things I've never dreamed of,  
Things I've never thought of before.  
He could show me what I've missed, baby,  
Somewhere there is something more.  
I've never been there, I might get lost at sea.  
I think he's been there and he could show me.  
Could he tell me why the days were empty?  
Days I wasted waiting for tomorrow.  
Some other time, some other place,  
Some other world, some other face,  
He could show me, he could show me.  
  
[Backing Singers:]  
He could show me what I've missed, baby,  
Somewhere there is something more.  
  
[Barbra:]  
I've never been there, I might get lost at sea.  
I think he's been there and he could show me.  
Could he tell me why the days were empty?  
Days I wasted waiting for tomorrow.  
Some other time, some other place,  
Some other world, some other face,  
He could show me, he could show me.  
  
[Backing Singers:]  
He could show me, he could show me, he could show me...  
  
(Fade out)

"
Barbra Streisand,/b/barbra+streisand/how+does+the+wine+taste_20013037.html,How Does The Wine Taste?,"How does the wine taste?  
Does it stain your lips?  
What is the fruit-like?  
Just beyond my finger tips?  
Just out of reach, I see so much  
I cannot taste and mustn't touch  
Tied to my little world  
My safe little world  
What would it be like  
If I broke the string?  
Would it be lovely  
And a little frightening?  
There is so much I've never understood  
How does the wine taste? Is it good?  
How does the wine taste?  
Does it make you glow?  
How does the wine taste?  
How does the wine taste?  
How does the wine taste?  
I think I know  

"
Barbra Streisand,/b/barbra+streisand/isnt+this+better_20013201.html,Isn't This Better,"Fanny  
I loved the man  
Truly i did  
When he would touch me i act like a love-hungry kid  
Isn't this better  
Somebody nice somebody new  
Someone who lets me react as i normally do  
Isn't this better  
Better  
Passion is fine but passion burns fast  
Passions design seems never to last  
Better a match better a blend  
Who needs a lover i need a friend  
Now i am calm save and serene  
Heartache and hurt are no longer a part of the scene  
Isn't this better  
The way it should be  
Better for him  
And also much better for me  
Isn't this better  
Better  
Passion is fine but passion burns fast  
Passions design seems never to last  
Better a match better a blend  
Who needs a lover i need a friend  
Now i am clam save and serene  
Heartache and hurt are no longer a part of the scene  
Isn't this better  
The way it should be  
Better for him  
Much better for him  
And also much better for me

"
Beach Boys,/b/beach+boys/custom+machine_20013809.html,Custom Machine,"Check my custom machine  
  
Well she's metal flake blue with a corvette mill  
(Check my custom machine)  
And they say it looks better when she's standin' still  
(Check my custom machine)  
When I step on the gas she goes wa aa aa  
I'll let you look but don't touch my custom machine  
  
Well with naugahyde bucket seats in front and back  
(Check my custom machine)  
Everything is chrome, man, even my jack  
(Check my custom machine)  
When I step on the gas she goes wa aa aa  
I'll let you look but don't touch my custom machine  
  
A stereophonic speaker set with vibrasonic sound  
(Check my custom machine)  
Magnesium spokes, it stands an inch off the ground  
(Check my custom machine)  
When I step on the gas she goes wa aa aa  
I'll let you look but don't touch my custom machine  
  
Oo oo oo oo oo oo oo oo

"
Beach Boys,/b/beach+boys/god+only+knows_20013843.html,God Only Knows,"I may not always love you  
But as long as there are stars above you  
You never need to doubt it  
I'll make you so sure about it  
  
God only knows what I'd be without you  
If you should ever leave me  
Though life would still go on believe me  
The world could show nothing to me  
So what good would living do me  
  
God only knows what I'd be without you  
(God only knows what I'd be without you)  
If you should ever leave me well life would still go on believe me  
The world could show nothing to me  
So what good would living do me  
  
God only knows what I'd be without you  
(God only knows what I'd be without you)  
  
God only knows  
God only knows what I'd be without you  
God only knows what I'd be without you  
  
God only knows  
God only knows what I'd be without you  
God only knows what I'd be without you  
  
God only knows  
God only knows what I'd be without you

"
